z,A,psi9,Key
0.4442442442442442,-0.1312698665387362,-0.8951297089633686,-0.6069462544616187
0.4461461461461461,-0.1321435572094691,-0.8698475457223803,-0.5949799155305968
0.4480480480480481,-0.1330210114409938,-0.84370610109565,-0.5824333853556936
0.4499499499499499,-0.1339022292879157,-0.8167266402606368,-0.5693177189325795
0.4518518518518518,-0.134787210804319,-0.7889312293954304,-0.5556445107557031
0.4537537537537537,-0.1356759560437722,-0.7603427184355166,-0.5414258847101227
0.4556556556556557,-0.1365684650593332,-0.730984723105934,-0.5266744834674607
0.4575575575575575,-0.1374647379035542,-0.7008816062423449,-0.5114034573950904
0.4594594594594594,-0.1383647746284874,-0.6700584584149882,-0.4956264529882574
0.4613613613613613,-0.1392685752856895,-0.6385410778701551,-0.47935760083515044
0.4632632632632633,-0.1401761399262272,-0.606355949804567,-0.4626115031253559
0.4651651651651651,-0.1410874686006814,-0.5735302249886662,-0.4454032207127092
0.467067067067067,-0.1420025613591527,-0.5400916977552176,-0.4277482597437647
0.468968968968969,-0.1429214182512658,-0.5060687833702067,-0.40966255786363653
0.4708708708708709,-0.1438440393261743,-0.4714904948039444,-0.39116247001139526
0.4727727727727727,-0.1447704246325656,-0.436386418920438,-0.37226475381748736
0.4746746746746746,-0.1457005742186651,-0.4007866921037274,-0.3529865546160682
0.4765765765765766,-0.1466344881322411,-0.3647219753405798,-0.3333453900854445
0.4784784784784784,-0.1475721664206089,-0.3282234287792963,-0.31335913453032427
0.4803803803803804,-0.1485136091306357,-0.2913226857848892,-0.29304600281974674
0.4822822822822822,-0.1494588163087446,-0.2540518265114468,-0.2724245339949622
0.4841841841841842,-0.1504077880009194,-0.2164433510128429,-0.25151357456182843
0.486086086086086,-0.1513605242527079,-0.1785301519135771,-0.2303322614826628
0.487987987987988,-0.1523170251092274,-0.1403454866617645,-0.20890000488264224
0.4898898898898899,-0.1532772906151678,-0.1019229493869044,-0.18723647048621844
0.4917917917917918,-0.1542413208147963,-0.0632964423852486,-0.16536156179930975
0.4936936936936936,-0.1552091157519614,-0.0245001472561845,-0.14329540205313082
0.4955955955955956,-0.1561806754700966,0.0144315042867909,-0.12105831592591575
0.4974974974974975,-0.1571560000122248,0.0534638599063978,-0.09867081105890028
0.4993993993993993,-0.1581350894209617,0.0925620764089623,-0.07615355938317615
0.5013013013013013,-0.1591179437385204,0.1316911497641307,-0.053527378274258755
0.5032032032032032,-0.1601045630067144,0.1708159453520457,-0.030813211551283148
0.5051051051051051,-0.1610949472669621,0.2099012284127944,-0.008032110337990912
0.507007007007007,-0.1620890965602899,0.2489116946726268,0.014794786197222966
0.5089089089089089,-0.1630870109273367,0.2878120011213452,0.03764627020476542
0.5108108108108108,-0.1640886904083564,0.3265667969149737,0.06050108460333281
0.5127127127127127,-0.1650941350432228,0.3651407543777166,0.0833379425977899
0.5146146146146146,-0.166103344871432,0.403498600076874,0.10613554724771562
0.5165165165165165,-0.167116319932107,0.4416051459444383,0.12887261106890124
0.5184184184184184,-0.1681330602640001,0.4794253204189569,0.15152787564992745
0.5203203203203203,-0.1691535659054973,0.5169241995810518,0.1740801312660244
0.5222222222222221,-0.1701778368946208,0.5540670382558491,0.19650714950373604
0.5241241241241241,-0.1712058732690335,0.5908193010557701,0.21878797774545086
0.526026026026026,-0.1722376750660409,0.6271466933369203,0.24090214358773576
0.5279279279279279,-0.1732732423225958,0.6630151920423907,0.26282883277535474
0.5298298298298298,-0.1743125750753005,0.6983910764054851,0.2845473780669704
0.5317317317317317,-0.1753556733604104,0.7332409584865797,0.3060372784500741
0.5336336336336336,-0.1764025372138375,0.7675318135168002,0.3272782182273967
0.5355355355355356,-0.1774531666711529,0.8012310100217706,0.34825008595714246
0.5374374374374374,-0.1785075617675902,0.8343063396993531,0.36893299322980366
0.5393393393393393,-0.1795657225380489,0.8667260470249268,0.3893072932641727
0.5412412412412413,-0.1806276490170969,0.8984588585577608,0.4093535993054004
0.5431431431431432,-0.1816933412389735,0.929474011922876,0.42905280280806984
0.545045045045045,-0.182762799237593,0.959741284442471,0.4483860913875604
0.5469469469469469,-0.1838360230465471,0.9892310213910964,0.4673349665230304
0.5488488488488489,-0.1849130126991077,1.0179141638493563,0.4858812609954964
0.5507507507507508,-0.1859937682282302,1.0457622761311696,0.5040071560450031
0.5526526526526526,-0.1870782896665561,1.072747572759662,0.5216951982307602
0.5545545545545545,-0.1881665770464158,1.0988429449669752,0.5389283159785239
0.5564564564564565,-0.1892586303998314,1.1240219866939392,0.5556898357998724
0.5583583583583583,-0.1903544497585195,1.1482590200659195,0.5719634981681542
0.5602602602602602,-0.1914540351538937,1.1715291203211944,0.587733473036165
0.5621621621621622,-0.1925573866170677,1.1938081401684295,0.6029843749809795
0.5640640640640641,-0.1936645041788575,1.2150727335510985,0.6177012779618196
0.5659659659659659,-0.1947753878697845,1.2353003787964032,0.631869729676903
0.5678678678678678,-0.1958900377200776,1.254469401126477,0.6454757655056358
0.5697697697697698,-0.1970084537596761,1.2725589945109186,0.6585059220230604
0.5716716716716717,-0.1981306360182321,1.2895492428396915,0.6709472500736868
0.5735735735735735,-0.1992565845251132,1.3054211403960865,0.6827873273921882
0.5754754754754755,-0.2003862993094048,1.320156611609351,0.694014270758806
0.5773773773773774,-0.2015197803999127,1.3337385300684463,0.7046167476780325
0.5792792792792792,-0.2026570278251653,1.3461507367778356,0.7145839875691175
0.5811811811811812,-0.2037980416134164,1.3573780576366066,0.723905792457555
0.583083083083083,-0.2049428217926472,1.367406320124485,0.7325725471573288
0.584984984984985,-0.206091368390569,1.376222369176609,0.7405752289338887
0.5868868868868868,-0.2072436814346253,1.3838140822312066,0.7479054166383146
0.5887887887887887,-0.2083997609519941,1.3901703834348818,0.7545552993037064
0.5906906906906907,-0.2095596069695904,1.395281256989412,0.7605176841953316
0.5925925925925926,-0.2107232195140684,1.3991377596267318,0.7657860043063041
0.5944944944944945,-0.2118905986118235,1.4017320321978015,0.7703543252913768
0.5963963963963964,-0.2130617442889947,1.4030573103624058,0.7742173518317274
0.5982982982982983,-0.2142366565714672,1.403107934367969,0.7773704334240893
0.6002002002002002,-0.2154153354848737,1.4018793579052908,0.7798095695883571
0.602102102102102,-0.2165977810545973,1.399368156030815,0.781531414487952
0.604004004004004,-0.2177839933057734,1.395572032145039,0.7825332809580121
0.6059059059059059,-0.2189739722632915,1.390489824018156,0.7828131439369859
0.6078078078078079,-0.2201677179517978,1.384121508853969,0.7823696432975453
0.6097097097097097,-0.221365230395697,1.37646820738447,0.7812020860735474
0.6116116116116115,-0.2225665096191543,1.3675321869885215,0.7793104480800952
0.6135135135135135,-0.2237715556460976,1.357316863827456,0.7766953749243513
0.6154154154154153,-0.2249803685002193,1.3458268039932906,0.7733581824053699
0.6173173173173173,-0.2261929482049784,1.333067723664631,0.7693008563017839
0.6192192192192192,-0.2274092947836025,1.3190464882662638,0.7645260515465631
0.6211211211211211,-0.2286294082590896,1.3037711106300631,0.7590370907887508
0.623023023023023,-0.2298532886542104,1.2872507481544346,0.7528379623427415
0.6249249249249249,-0.2310809359915095,1.2694956989618604,0.7459333175258067
0.6268268268268268,-0.2323123502933081,1.2505173970537249,0.7383284673856602
0.6287287287287286,-0.2335475315817052,1.230328406462731,0.7300293788201329
0.6306306306306305,-0.23478647987858,1.208942414404666,0.7210426700914722
0.6325325325325325,-0.2360291952055934,1.1863742234311518,0.7113756057386376
0.6344344344344344,-0.2372756775841896,1.1626397425869257,0.7010360908911084
0.6363363363363364,-0.2385259270355987,1.1377559775750896,0.6900326649887548
0.6382382382382382,-0.2397799435808375,1.111741019935148,0.6783744949124972
0.6401401401401401,-0.241037727240712,1.0846140352396092,0.6660713675310376
0.642042042042042,-0.2422992780358187,1.0563952503151148,0.6531336816697606
0.6439439439439438,-0.2435645959865467,1.0271059394958348,0.639572439508044
0.6458458458458458,-0.2448336811130791,0.9967684099167924,0.6253992374121571
0.6477477477477477,-0.2461065334353948,0.965405985856479,0.6106262562110818
0.6496496496496496,-0.2473831529732701,0.9330429921383008,0.5952662509233116
0.6515515515515515,-0.2486635397462808,0.8997047366012652,0.5793265252172854
0.6534534534534534,-0.249947693773803,0.8654174916518401,0.5628263442715289
0.6553553553553554,-0.2512356150750158,0.8302084749088151,0.5457811038613122
0.6572572572572573,-0.2525273036689017,0.7941058289544048,0.5282057607953734
0.659159159159159,-0.2538227595742494,0.757138600205581,0.5101157861409304
0.661061061061061,-0.2551219828096546,0.7193367169198676,0.4915271518244601
0.6629629629629629,-0.2564249733935219,0.6807309663515743,0.4724563167540663
0.6648648648648648,-0.2577317313440662,0.641352971074454,0.45292021247548714
0.6667667667667667,-0.2590422566793142,0.60123516448772,0.43293622837385304
0.6686686686686687,-0.2603565494171063,0.5604107655232966,0.41252219643409593
0.6705705705705706,-0.2616746095750975,0.5189137525727749,0.3916963755731156
0.6724724724724724,-0.2629964371707596,0.4767788366532843,0.37047743555718876
0.6743743743743743,-0.2643220322213822,0.4340414338321899,0.348884440518736
0.6762762762762762,-0.2656513947440741,0.3907376369313644,0.32693683208675706
0.6781781781781782,-0.2669845247557654,0.3469041865322692,0.3046544121455545
0.68008008008008,-0.268321422273208,0.3025784413039564,0.2820573252369306
0.6819819819819819,-0.2696620873129778,0.2577983476766405,0.2591660406212476
0.6838838838838839,-0.2710065198914759,0.2126024088840581,0.23600133401306034
0.6857857857857858,-0.2723547200249299,0.1670296533987445,0.21258426900746996
0.6876876876876877,-0.2737066877293952,0.1211196027846005,0.18893617821349207
0.6895895895895895,-0.2750624230207568,0.0749122389920791,0.16507864411116152
0.6914914914914914,-0.2764219259147301,0.0284479711214794,0.1410334796492697
0.6933933933933933,-0.277785196426863,-0.0182323983191315,0.1168227086009997
0.6952952952952952,-0.2791522345725362,-0.0650877076347617,0.09246854569479135
0.6971971971971972,-0.2805230403669655,-0.1120764706156797,0.06799337653821567
0.6990990990990991,-0.2818976138252027,-0.15915691163314,0.043419737352696164
0.7010010010010009,-0.2832759549621369,-0.2062870011304529,0.01877029453714924
0.7029029029029029,-0.2846580637924959,-0.2534244914805065,-0.005932175921130209
0.7048048048048047,-0.2860439403308471,-0.3005269531807349,-0.030664809169971205
0.7067067067067067,-0.2874335845915998,-0.3475518113559279,-0.05540467233159643
0.7086086086086085,-0.2888269965890049,-0.3944563825387873,-0.08012878543892435
0.7105105105105104,-0.2902241763371577,-0.4411979116982403,-0.10481414245013641
0.7124124124124124,-0.291625123849998,-0.4877336094844714,-0.12943773232246136
0.7143143143143142,-0.293029839141312,-0.534020689660055,-0.15397656012626865
0.7162162162162162,-0.2944383222247332,-0.5800164066857836,-0.17840766818032736
0.7181181181181181,-0.2958505731137437,-0.6256780934296684,-0.2027081571891055
0.72002002002002,-0.2972665918216752,-0.6709631989675175,-0.22685520736291795
0.7219219219219218,-0.2986863783617108,-0.7158293264429414,-0.2508260995017946
0.7238238238238237,-0.3001099327468854,-0.7602342709548369,-0.274598236023825
0.7257257257257257,-0.3015372549900874,-0.8041360574398774,-0.2981491619188591
0.7276276276276276,-0.3029683451040593,-0.8474929785177608,-0.32145658560843193
0.7295295295295295,-0.3044032031013996,-0.8902636322665752,-0.3444983996927982
0.7314314314314314,-0.3058418289945633,-0.932406959895591,-0.3672527015661329
0.7333333333333333,-0.3072842227958633,-0.9738822832830968,-0.38969781388095
0.7352352352352353,-0.3087303845174718,-1.0146493423460277,-0.41181230484289677
0.737137137137137,-0.3101803141714203,-1.0546683322094648,-0.43357500831733303
0.739039039039039,-0.3116340117696024,-1.093899940142626,-0.4549650437290317
0.7409409409409409,-0.3130914773237732,-1.1323053822289746,-0.47596183573666934
0.7428428428428427,-0.3145527108455516,-1.1698464397383206,-0.49654513366392483
0.7447447447447447,-0.3160177123464207,-1.206485495167659,-0.5166950306690101
0.7466466466466466,-0.317486481837729,-1.242185567919271,-0.5363919826349708
0.7485485485485486,-0.3189590193306916,-1.2769103495835292,-0.555616826763076
0.7504504504504504,-0.3204353248363912,-1.3106242387944438,-0.5743507998518489
0.7523523523523522,-0.3219153983657788,-1.3432923756267976,-0.5925755562448596
0.7542542542542542,-0.3233992399296755,-1.374880675502364,-0.6102731854301333
0.7561561561561561,-0.3248868495387724,-1.4053558625750675,-0.6274262292748308
0.758058058058058,-0.3263782272036328,-1.4346855025637448,-0.6440176988789102
0.7599599599599599,-0.327873372934692,-1.4628380350018664,-0.6600310910317104
0.7618618618618618,-0.3293722867422594,-1.4897828048743544,-0.6754504042560877
0.7637637637637638,-0.3308749686365189,-1.5154900936110665,-0.690260154424464
0.7656656656656656,-0.3323814186275295,-1.539931149408302,-0.7044453899322012
0.7675675675675675,-0.3338916367252273,-1.563078216848944,-0.7179917064137021
0.7694694694694694,-0.3354056229394256,-1.584904565792582,-0.7308852609869599
0.7713713713713712,-0.3369233772798162,-1.605384519507968,-0.7431127860130002
0.7732732732732732,-0.3384448997559701,-1.6244934820198762,-0.7546616023565774
0.7751751751751751,-0.3399701903773385,-1.6422079646439465,-0.765519632135592
0.7770770770770771,-0.3414992491532543,-1.6585056116824972,-0.7756754109465318
0.7789789789789789,-0.343032076092932,-1.673365225255881,-0.7851175075419372
0.7808808808808808,-0.3445686712054694,-1.6867667892441982,-0.7938280489923528
0.7827827827827828,-0.3461090344998483,-1.6986914923141303,-0.8018055292127785
0.7846846846846846,-0.3476531659849349,-1.7091217500082356,-0.809041072853443
0.7865865865865865,-0.3492010656694819,-1.7180412258721365,-0.8155264713058575
0.7884884884884884,-0.3507527335621276,-1.7254348515978055,-0.821254191513478
0.7903903903903904,-0.3523081696713988,-1.731288846161187,-0.8262173841838171
0.7922922922922923,-0.3538673740057097,-1.7355907339326615,-0.8304098913932549
0.7941941941941941,-0.3554303465733643,-1.7383293617406426,-0.8338262535770194
0.7960960960960961,-0.3569970873825567,-1.7394949148679544,-0.8364617158963206
0.797997997997998,-0.3585675964413713,-1.739078931963283,-0.838312233976099
0.7998998998998998,-0.3601418737577848,-1.7370743188493047,-0.8393744790069653
0.8018018018018017,-0.3617199193396661,-1.733475361210362,-0.8396458422054098
0.8037037037037036,-0.3633017331947778,-1.7282777361439243,-0.839124438627218
0.8056056056056056,-0.3648873153307765,-1.7214785225601552,-0.837809110329174
0.8075075075075074,-0.3664766657552138,-1.7130762104157478,-0.8356994288753163
0.8094094094094094,-0.3680697844755372,-1.7030707087680728,-0.8327956971840041
0.8113113113113113,-0.3696666714990907,-1.6914633526373235,-0.8290989507128912
0.8132132132132132,-0.3712673268331158,-1.678256908665282,-0.8246109579795925
0.815115115115115,-0.3728717504847522,-1.663455579559682,-0.8193342204161876
0.8170170170170169,-0.3744799424610386,-1.647065007314904,-0.8132719715565873
0.8189189189189189,-0.3760919027689134,-1.6290922752000483,-0.8064281755560381
0.8208208208208208,-0.3777076314152155,-1.6095459085071366,-0.7988075250429661
0.8227227227227226,-0.379327128406685,-1.5884358740525792,-0.7904154383038002
0.8246246246246246,-0.3809503937499643,-1.565773578425926,-0.7812580558019236
0.8265265265265265,-0.3825774274515982,-1.5415718649820769,-0.7713422360327711
0.8284284284284285,-0.3842082295180353,-1.515845009572799,-0.7606755507174259
0.8303303303303302,-0.3858427999556283,-1.4886087150153524,-0.7492662793379004
0.8322322322322321,-0.3874811387706353,-1.4598801042967289,-0.7371234030176308
0.8341341341341341,-0.3891232459692195,-1.429677712512656,-0.7242565977514217
0.8360360360360359,-0.3907691215574509,-1.39802147754305,-0.7106762269898964
0.8379379379379379,-0.3924187655413068,-1.3649327294647235,-0.6963933335836698
0.8398398398398398,-0.394072177926672,-1.3304341787046123,-0.6814196310934028
0.8417417417417417,-0.39572935871934,-1.2945499029374847,-0.6657674944722145
0.8436436436436436,-0.3973903079250138,-1.2573053327325976,-0.6494499501277259
0.8455455455455455,-0.3990550255493061,-1.218727235956144,-0.6324806653715296
0.8474474474474474,-0.4007235115977403,-1.1788437009361326,-0.6148739372642814
0.8493493493493492,-0.4023957660757513,-1.137684118397918,-0.5966446808653842
0.8512512512512512,-0.4040717889886859,-1.0952791621798144,-0.5778084168965794
0.8531531531531531,-0.4057515803418035,-1.0516607687392692,-0.5583812588295435
0.855055055055055,-0.407435140140277,-1.006862115461005,-0.5383798994079694
0.856956956956957,-0.4091224683891933,-0.9609175977792735,-0.5178215966150843
0.8588588588588588,-0.410813565093554,-0.913862805128524,-0.4967241590982067
0.8607607607607608,-0.412508430258276,-0.8657344957364413,-0.47510593106245824
0.8626626626626626,-0.4142070638881919,-0.8165705702756246,-0.4529857766461671
0.8645645645645644,-0.4159094659880516,-0.7664100443901979,-0.43038306379093194
0.8664664664664664,-0.4176156365625218,-0.71529302011528,-0.40731764761999817
0.8683683683683683,-0.419325575616187,-0.6632606562083676,-0.3838098533388738
0.8702702702702703,-0.4210392831535506,-0.61035513741207,-0.35988045867272556
0.8721721721721721,-0.4227567591790347,-0.556619642669267,-0.3355506758553488
0.874074074074074,-0.4244780036969817,-0.5020983123124458,-0.3108421331850837
0.875975975975976,-0.4262030167116541,-0.4468362142498907,-0.2857768561634937
0.8778778778778777,-0.4279317982272353,-0.3908793091727491,-0.260377248232878
